user_id,trips_booked,total_cancellations,has_children,avg_hotel_cost_total,age_end_july_2023,total_hotel_transactions,total_flights_transactions,avg_checked_bags,Perks
552345,3,0,1,562.67,40.0,3,6,0.33,Family Small Spenders - Kids eat for free next hotel booking
552348,4,0,0,579.75,56.0,4,8,0.5,Senior Travellers - 15% off next booking
552363,3,0,0,573.0,31.0,3,5,1.0,Light Packer - Free drink and snack on next flight booked
552364,1,0,1,1596.0,36.0,1,0,0.0,Family Small Spenders - Kids eat for free next hotel booking
552366,4,0,0,976.5,38.0,4,6,0.33,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
552372,2,0,0,203.0,48.0,2,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
552384,3,0,0,859.0,57.0,3,6,0.67,Senior Travellers - 15% off next booking
552414,4,0,0,720.5,31.0,4,8,0.25,Light Packer - Free drink and snack on next flight booked
552432,4,0,0,1186.0,47.0,3,7,0.75,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
552440,2,0,1,117.5,55.0,2,4,0.5,Family Small Spenders - Kids eat for free next hotel booking
552473,3,0,0,80.0,38.0,1,6,0.33,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
552487,2,0,0,407.5,49.0,2,2,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
552506,1,0,0,0.0,49.0,0,2,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
552532,2,0,1,835.0,53.0,2,4,0.5,Family Small Spenders - Kids eat for free next hotel booking
552535,4,0,0,658.25,48.0,4,8,0.25,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
552558,4,0,1,612.5,51.0,4,4,1.0,Family Small Spenders - Kids eat for free next hotel booking
552573,2,0,1,524.0,35.0,1,4,2.0,Family Small Spenders - Kids eat for free next hotel booking
552597,3,0,0,1443.0,27.0,2,6,1.33,Heavy Packer - Free bag on next flight
552598,3,0,1,238.0,52.0,2,6,0.33,Family Small Spenders - Kids eat for free next hotel booking
552613,4,0,1,682.5,42.0,4,7,0.0,Family Small Spenders - Kids eat for free next hotel booking
552623,1,0,1,495.0,17.0,1,2,2.0,Family Small Spenders - Kids eat for free next hotel booking
552642,3,0,0,759.67,42.0,3,6,0.67,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
552643,3,0,1,425.0,44.0,3,6,0.0,Family Small Spenders - Kids eat for free next hotel booking
552649,2,0,0,278.0,26.0,2,4,0.5,Light Packer - Free drink and snack on next flight booked
552653,1,1,0,300.0,58.0,1,2,0.0,Senior Travellers - 15% off next booking
552661,3,0,0,487.33,29.0,3,5,0.67,Light Packer - Free drink and snack on next flight booked
552726,1,0,1,816.0,59.0,1,0,0.0,Family Small Spenders - Kids eat for free next hotel booking
552732,2,0,0,1798.5,43.0,2,4,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
552734,4,0,1,432.33,51.0,3,8,1.0,Family Small Spenders - Kids eat for free next hotel booking
552760,3,0,0,573.0,51.0,1,6,0.67,Senior Travellers - 15% off next booking
552763,3,0,0,183.0,42.0,2,6,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
552775,3,0,0,842.67,20.0,3,4,1.0,Light Packer - Free drink and snack on next flight booked
552809,4,0,0,647.33,33.0,3,6,0.67,Light Packer - Free drink and snack on next flight booked
552861,1,1,0,468.0,44.0,1,2,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
552904,4,0,1,587.75,47.0,4,8,0.5,Family Small Spenders - Kids eat for free next hotel booking
552929,4,0,0,1330.25,29.0,4,6,1.0,Light Packer - Free drink and snack on next flight booked
552944,3,0,0,1735.33,51.0,3,6,0.67,Senior Travellers - 15% off next booking
552945,5,0,0,1580.75,44.0,4,7,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
553017,5,0,0,1880.8,42.0,5,8,0.5,Hotel Stayer - Free meal with next hotel booking
553054,0,1,0,0.0,24.0,0,0,0.0,Non-Committer - Free Cancellation on next booking
553139,4,0,0,1227.25,40.0,4,8,0.75,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
553151,4,0,1,415.0,46.0,2,6,1.0,Family Small Spenders - Kids eat for free next hotel booking
553208,1,0,0,531.0,24.0,1,0,0.0,Light Packer - Free drink and snack on next flight booked
553219,5,0,0,746.6,47.0,5,7,0.75,Hotel Stayer - Free meal with next hotel booking
553220,3,1,1,896.33,57.0,3,4,0.0,Family Small Spenders - Kids eat for free next hotel booking
553231,3,0,1,549.33,47.0,3,5,0.67,Family Small Spenders - Kids eat for free next hotel booking
553245,1,0,1,2256.0,25.0,1,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
553339,4,0,0,1948.0,42.0,3,7,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
553361,4,0,0,836.33,41.0,3,6,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
553456,3,0,0,1030.0,42.0,2,5,0.67,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
553533,1,0,1,174.0,40.0,1,2,1.0,Family Small Spenders - Kids eat for free next hotel booking
553559,2,0,1,855.0,20.0,2,2,1.0,Family Small Spenders - Kids eat for free next hotel booking
553568,4,0,1,485.25,42.0,4,8,0.25,Family Small Spenders - Kids eat for free next hotel booking
553607,3,0,1,1260.0,51.0,3,6,0.67,Family Small Spenders - Kids eat for free next hotel booking
553631,0,0,0,0.0,58.0,0,0,0.0,First Timer - 10% off next booking
553633,0,0,0,0.0,67.0,0,0,0.0,First Timer - 10% off next booking
553645,4,0,0,1008.33,52.0,3,6,1.0,Senior Travellers - 15% off next booking
553664,2,0,0,701.0,51.0,2,4,0.5,Senior Travellers - 15% off next booking
553690,0,0,0,0.0,67.0,0,0,0.0,First Timer - 10% off next booking
553704,2,0,0,681.0,23.0,2,2,1.0,Light Packer - Free drink and snack on next flight booked
553743,1,0,1,0.0,17.0,0,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
553751,3,0,0,723.67,41.0,3,6,0.67,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
553754,3,0,1,666.33,47.0,3,6,0.33,Family Small Spenders - Kids eat for free next hotel booking
553773,3,1,1,1041.0,47.0,3,6,0.0,Family Small Spenders - Kids eat for free next hotel booking
553783,1,0,0,351.0,33.0,1,2,0.0,Light Packer - Free drink and snack on next flight booked
553791,3,0,1,784.33,33.0,3,6,1.0,Family Small Spenders - Kids eat for free next hotel booking
553805,2,0,1,512.0,49.0,2,4,0.5,Family Small Spenders - Kids eat for free next hotel booking
553876,3,0,0,1348.0,30.0,2,6,0.33,Light Packer - Free drink and snack on next flight booked
553901,3,0,1,1899.67,54.0,3,4,2.0,Family Small Spenders - Kids eat for free next hotel booking
553904,2,0,0,1706.0,19.0,2,4,0.0,Light Packer - Free drink and snack on next flight booked
553938,2,1,0,341.0,43.0,2,4,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
553943,4,0,0,576.0,46.0,3,8,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
553955,6,0,0,274.67,48.0,6,12,0.67,Big Spenders - 1 Night free hotel room next flight booking
553967,2,1,1,620.0,40.0,1,4,0.0,Family Small Spenders - Kids eat for free next hotel booking
553984,1,0,0,700.0,47.0,1,2,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
553985,2,1,0,138.0,35.0,2,4,0.0,Light Packer - Free drink and snack on next flight booked
554026,4,0,1,754.0,53.0,4,8,0.25,Family Small Spenders - Kids eat for free next hotel booking
554079,5,0,0,721.6,37.0,5,6,0.67,Hotel Stayer - Free meal with next hotel booking
554141,4,0,0,555.75,38.0,4,6,0.67,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
554155,2,0,0,1285.0,42.0,2,2,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
554163,6,0,1,370.2,37.0,5,12,0.67,Family Small Spenders - Kids eat for free next hotel booking
554175,3,0,0,618.67,45.0,3,6,0.67,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
554202,2,0,0,457.0,17.0,2,2,1.0,Light Packer - Free drink and snack on next flight booked
554213,2,1,0,229.0,28.0,2,4,1.0,Light Packer - Free drink and snack on next flight booked
554217,2,0,0,1160.0,24.0,1,4,0.5,Light Packer - Free drink and snack on next flight booked
554269,3,0,1,256.67,47.0,3,6,0.67,Family Small Spenders - Kids eat for free next hotel booking
554284,2,0,1,222.5,34.0,2,4,1.0,Family Small Spenders - Kids eat for free next hotel booking
554289,1,0,0,1296.0,20.0,1,0,0.0,Light Packer - Free drink and snack on next flight booked
554299,0,0,0,0.0,67.0,0,0,0.0,First Timer - 10% off next booking
554357,0,0,0,0.0,62.0,0,0,0.0,First Timer - 10% off next booking
554413,4,0,1,1104.67,41.0,3,8,0.75,Family Small Spenders - Kids eat for free next hotel booking
554444,3,0,0,401.67,33.0,3,6,1.0,Light Packer - Free drink and snack on next flight booked
554450,0,0,0,0.0,24.0,0,0,0.0,First Timer - 10% off next booking
554507,3,0,0,388.0,34.0,3,2,0.0,Light Packer - Free drink and snack on next flight booked
554532,3,0,0,748.67,38.0,3,6,0.33,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
554560,1,0,0,1272.0,19.0,1,2,0.0,Light Packer - Free drink and snack on next flight booked
554609,2,0,0,793.5,41.0,2,4,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
554632,1,0,0,102.0,16.0,1,0,0.0,Light Packer - Free drink and snack on next flight booked
554670,2,0,0,144.0,53.0,1,4,0.5,Senior Travellers - 15% off next booking
554681,1,0,1,3500.0,23.0,1,0,0.0,Family Big Spenders - Kids stay free next hotel booking
554724,1,0,0,1090.0,20.0,1,0,0.0,Light Packer - Free drink and snack on next flight booked
554753,4,0,1,665.33,39.0,3,7,0.5,Family Small Spenders - Kids eat for free next hotel booking
554801,3,0,0,932.67,51.0,3,6,0.0,Senior Travellers - 15% off next booking
554853,2,0,0,3000.0,40.0,2,1,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
554866,0,0,0,0.0,18.0,0,0,0.0,First Timer - 10% off next booking
554885,5,0,0,827.8,36.0,5,10,1.0,Big Spenders - 1 Night free hotel room next flight booking
554922,1,0,0,272.0,39.0,1,2,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
554939,0,0,0,0.0,23.0,0,0,0.0,First Timer - 10% off next booking
554949,0,0,1,0.0,25.0,0,0,0.0,First Timer - 10% off next booking
554956,5,0,0,627.5,36.0,4,8,2.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
554961,4,0,0,1781.0,44.0,3,3,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
555030,0,1,0,0.0,23.0,0,0,0.0,Non-Committer - Free Cancellation on next booking
555058,2,0,0,1140.0,17.0,1,4,0.5,Light Packer - Free drink and snack on next flight booked
555075,0,0,0,0.0,17.0,0,0,0.0,First Timer - 10% off next booking
555083,2,0,1,2160.0,58.0,2,4,1.0,Family Small Spenders - Kids eat for free next hotel booking
555108,3,0,0,624.0,38.0,2,6,0.67,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
555135,6,0,0,791.17,49.0,6,6,0.33,Hotel Stayer - Free meal with next hotel booking
555147,1,0,0,208.0,16.0,1,2,1.0,Light Packer - Free drink and snack on next flight booked
555151,6,0,0,528.4,35.0,5,8,0.75,Light Packer - Free drink and snack on next flight booked
555180,2,0,1,1521.0,43.0,2,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
555186,4,0,1,582.75,38.0,4,8,0.75,Family Small Spenders - Kids eat for free next hotel booking
555187,0,0,0,0.0,63.0,0,0,0.0,First Timer - 10% off next booking
555191,2,0,0,882.0,53.0,2,4,0.5,Senior Travellers - 15% off next booking
555193,2,0,1,175.0,49.0,2,4,0.5,Family Small Spenders - Kids eat for free next hotel booking
555203,2,0,0,1870.5,63.0,2,0,0.0,Senior Travellers - 15% off next booking
555206,5,0,0,594.8,43.0,5,4,0.5,Hotel Stayer - Free meal with next hotel booking
555250,1,0,0,81.0,26.0,1,2,0.0,Light Packer - Free drink and snack on next flight booked
555257,3,1,1,449.67,27.0,3,5,0.67,Family Small Spenders - Kids eat for free next hotel booking
555275,2,0,0,355.0,58.0,2,4,0.5,Senior Travellers - 15% off next booking
555277,1,0,1,856.0,58.0,1,2,1.0,Family Small Spenders - Kids eat for free next hotel booking
555299,1,0,0,340.0,51.0,1,2,1.0,Senior Travellers - 15% off next booking
555301,4,0,1,753.0,44.0,4,5,0.67,Family Small Spenders - Kids eat for free next hotel booking
555310,5,1,0,581.6,38.0,5,8,1.0,Hotel Stayer - Free meal with next hotel booking
555326,2,0,0,572.0,50.0,2,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
555334,1,0,0,0.0,25.0,0,2,0.0,Light Packer - Free drink and snack on next flight booked
555418,0,0,0,0.0,75.0,0,0,0.0,First Timer - 10% off next booking
555428,3,0,1,947.0,52.0,3,4,0.5,Family Small Spenders - Kids eat for free next hotel booking
555478,3,0,0,1351.33,29.0,3,5,0.33,Light Packer - Free drink and snack on next flight booked
555484,5,0,0,1365.6,38.0,5,8,0.75,Hotel Stayer - Free meal with next hotel booking
555492,2,0,0,178.0,49.0,1,4,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
555499,4,0,1,738.0,42.0,4,6,1.33,Family Small Spenders - Kids eat for free next hotel booking
555521,2,0,0,4116.5,48.0,2,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
555563,4,0,1,809.75,49.0,4,6,0.67,Family Small Spenders - Kids eat for free next hotel booking
555587,4,0,0,1000.0,35.0,3,6,0.33,Light Packer - Free drink and snack on next flight booked
555600,2,0,0,2670.5,42.0,2,4,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
555648,5,0,0,619.0,40.0,5,9,0.4,Hotel Stayer - Free meal with next hotel booking
555656,0,0,0,0.0,30.0,0,0,0.0,First Timer - 10% off next booking
555698,2,1,0,274.0,50.0,2,3,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
555710,3,0,0,1602.67,46.0,3,3,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
555712,0,0,0,0.0,69.0,0,0,0.0,First Timer - 10% off next booking
555751,2,0,0,200.0,39.0,1,4,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
555770,4,0,1,637.0,44.0,4,3,0.5,Family Small Spenders - Kids eat for free next hotel booking
555773,0,1,0,0.0,21.0,0,0,0.0,Non-Committer - Free Cancellation on next booking
555782,2,0,1,446.0,55.0,2,2,1.0,Family Small Spenders - Kids eat for free next hotel booking
555784,3,0,1,1828.33,34.0,3,4,0.0,Family Small Spenders - Kids eat for free next hotel booking
555796,4,0,0,771.0,54.0,4,6,0.0,Senior Travellers - 15% off next booking
555818,0,0,0,0.0,22.0,0,0,0.0,First Timer - 10% off next booking
555850,2,0,1,581.5,49.0,2,4,1.0,Family Small Spenders - Kids eat for free next hotel booking
555852,4,0,0,2503.67,44.0,3,8,0.75,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
555894,4,0,0,318.0,45.0,3,7,0.75,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
555934,3,0,0,462.0,34.0,3,6,0.67,Light Packer - Free drink and snack on next flight booked
555960,0,0,0,0.0,68.0,0,0,0.0,First Timer - 10% off next booking
555990,1,0,0,548.0,73.0,1,0,0.0,Senior Travellers - 15% off next booking
555997,7,0,0,703.17,41.0,6,14,0.29,Big Spenders - 1 Night free hotel room next flight booking
556015,3,0,0,519.0,53.0,3,6,0.67,Senior Travellers - 15% off next booking
556019,3,0,0,383.33,56.0,3,6,0.33,Senior Travellers - 15% off next booking
556043,1,0,0,0.0,17.0,0,2,0.0,Light Packer - Free drink and snack on next flight booked
556052,3,0,0,410.0,36.0,3,6,0.33,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
556067,5,0,1,1049.4,39.0,5,9,0.2,Family Small Spenders - Kids eat for free next hotel booking
556111,3,0,1,5496.0,49.0,2,6,0.33,Family Big Spenders - Kids stay free next hotel booking
556119,2,0,0,544.5,40.0,2,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
556127,3,0,0,528.67,33.0,3,6,0.67,Light Packer - Free drink and snack on next flight booked
556138,4,0,0,404.5,36.0,4,6,0.67,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
556199,0,0,1,0.0,17.0,0,0,0.0,First Timer - 10% off next booking
556214,2,0,0,447.0,46.0,2,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
556215,2,0,0,240.0,56.0,2,4,1.0,Senior Travellers - 15% off next booking
556268,2,0,0,314.0,47.0,1,3,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
556274,2,0,0,1136.0,17.0,1,2,0.0,Light Packer - Free drink and snack on next flight booked
556314,2,0,0,5005.0,38.0,1,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
556347,4,0,0,546.0,40.0,2,8,0.75,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
556391,1,0,1,510.0,42.0,1,1,1.0,Family Small Spenders - Kids eat for free next hotel booking
556395,0,0,0,0.0,17.0,0,0,0.0,First Timer - 10% off next booking
556417,0,0,1,0.0,29.0,0,0,0.0,First Timer - 10% off next booking
556533,3,0,1,993.67,41.0,3,4,1.0,Family Small Spenders - Kids eat for free next hotel booking
556579,2,1,0,535.0,47.0,2,0,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
556621,1,0,0,2736.0,56.0,1,0,0.0,Senior Travellers - 15% off next booking
556622,4,0,0,1448.0,52.0,2,8,0.5,Senior Travellers - 15% off next booking
556623,1,1,0,236.0,38.0,1,2,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
556647,2,0,0,1591.5,45.0,2,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
556673,3,0,0,1249.0,65.0,2,4,0.5,Senior Travellers - 15% off next booking
556714,2,0,0,441.0,37.0,2,4,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
556744,3,0,0,1356.0,45.0,3,6,0.33,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
556824,4,0,0,288.75,42.0,4,8,0.25,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
556827,3,0,0,2088.0,64.0,1,4,0.0,Senior Travellers - 15% off next booking
556830,3,0,0,1852.0,50.0,2,2,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
556841,3,0,1,198.0,33.0,2,4,0.0,Family Small Spenders - Kids eat for free next hotel booking
556887,4,0,1,2575.67,46.0,3,7,1.0,Family Small Spenders - Kids eat for free next hotel booking
556900,1,0,0,192.0,17.0,1,0,0.0,Light Packer - Free drink and snack on next flight booked
556904,3,0,0,1000.67,58.0,3,6,0.67,Senior Travellers - 15% off next booking
556906,3,0,0,648.33,39.0,3,4,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
557005,4,0,1,1392.25,49.0,4,6,1.0,Family Small Spenders - Kids eat for free next hotel booking
557010,0,0,0,0.0,17.0,0,0,0.0,First Timer - 10% off next booking
557033,3,0,0,822.67,55.0,3,6,0.67,Senior Travellers - 15% off next booking
557036,3,0,0,212.0,46.0,1,6,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
557055,2,0,0,1106.0,48.0,2,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
557107,5,0,0,977.0,44.0,5,8,0.75,Hotel Stayer - Free meal with next hotel booking
557108,1,0,0,306.0,25.0,1,1,0.0,Light Packer - Free drink and snack on next flight booked
557118,5,0,0,369.2,39.0,5,10,0.6,Big Spenders - 1 Night free hotel room next flight booking
557134,5,0,0,2886.6,56.0,5,4,0.5,Hotel Stayer - Free meal with next hotel booking
557236,4,0,0,584.75,53.0,4,8,0.25,Senior Travellers - 15% off next booking
557248,0,0,0,0.0,35.0,0,0,0.0,First Timer - 10% off next booking
557262,3,1,1,1174.67,25.0,3,3,0.0,Family Small Spenders - Kids eat for free next hotel booking
557282,2,0,0,1515.0,39.0,2,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
557298,2,0,0,528.0,45.0,2,4,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
557307,1,0,1,339.0,47.0,1,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
557314,4,0,0,1306.5,46.0,4,8,0.75,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
557343,1,0,0,174.0,41.0,1,2,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
557402,1,0,1,652.0,55.0,1,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
557449,1,0,0,252.0,37.0,1,2,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
557476,3,0,0,1077.0,47.0,3,6,0.33,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
557492,2,0,1,3938.5,25.0,2,1,0.0,Family Big Spenders - Kids stay free next hotel booking
557496,1,0,1,450.0,56.0,1,2,1.0,Family Small Spenders - Kids eat for free next hotel booking
557508,4,0,0,524.5,34.0,4,8,0.75,Light Packer - Free drink and snack on next flight booked
557525,3,0,1,336.0,41.0,3,5,0.67,Family Small Spenders - Kids eat for free next hotel booking
557562,5,0,0,1622.6,38.0,5,6,0.33,Hotel Stayer - Free meal with next hotel booking
557569,1,1,1,4650.0,39.0,1,0,0.0,Family Big Spenders - Kids stay free next hotel booking
557643,3,0,0,1022.5,45.0,2,6,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
557672,3,0,0,428.0,33.0,2,6,0.67,Light Packer - Free drink and snack on next flight booked
557692,3,0,1,1988.0,41.0,3,4,1.5,Family Small Spenders - Kids eat for free next hotel booking
557726,1,1,0,0.0,49.0,0,2,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
557762,1,2,0,1104.0,68.0,1,0,0.0,Senior Travellers - 15% off next booking
557794,4,0,1,896.33,45.0,3,8,1.0,Family Small Spenders - Kids eat for free next hotel booking
557799,1,0,0,546.0,75.0,1,0,0.0,Senior Travellers - 15% off next booking
557815,3,1,0,803.67,48.0,3,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
557834,1,1,0,219.0,16.0,1,2,1.0,Light Packer - Free drink and snack on next flight booked
557851,4,0,0,1367.75,46.0,4,7,1.75,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
557875,2,0,1,758.0,54.0,2,4,0.0,Family Small Spenders - Kids eat for free next hotel booking
557876,3,0,0,579.5,38.0,2,6,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
557879,0,1,0,0.0,17.0,0,0,0.0,Non-Committer - Free Cancellation on next booking
557887,3,0,0,1952.0,23.0,3,2,1.0,Light Packer - Free drink and snack on next flight booked
557921,4,0,0,523.25,41.0,4,7,0.75,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
557932,4,0,1,784.0,29.0,3,8,0.75,Family Small Spenders - Kids eat for free next hotel booking
557956,3,0,1,1508.67,63.0,3,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
557957,2,0,0,2490.0,47.0,1,4,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
557963,2,1,0,302.0,45.0,2,4,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
557986,2,0,0,750.0,16.0,2,4,1.0,Light Packer - Free drink and snack on next flight booked
557992,0,0,0,0.0,57.0,0,0,0.0,First Timer - 10% off next booking
558018,2,0,0,405.0,47.0,2,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
558019,2,0,0,586.0,37.0,2,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
558081,3,0,0,537.33,49.0,3,6,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
558114,3,1,0,1044.33,47.0,3,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
558138,4,0,0,684.5,35.0,4,8,0.75,Light Packer - Free drink and snack on next flight booked
558147,1,0,0,10764.0,74.0,1,0,0.0,Senior Travellers - 15% off next booking
558202,3,0,0,2465.0,16.0,2,4,0.0,Light Packer - Free drink and snack on next flight booked
558204,3,0,0,994.0,59.0,2,6,0.67,Senior Travellers - 15% off next booking
558251,3,0,1,981.33,48.0,3,6,0.33,Family Small Spenders - Kids eat for free next hotel booking
558270,4,0,0,278.25,43.0,4,8,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
558277,5,0,0,2301.0,49.0,5,10,1.4,Big Spenders - 1 Night free hotel room next flight booking
558294,3,0,0,894.0,32.0,3,6,0.0,Light Packer - Free drink and snack on next flight booked
558300,3,0,1,309.33,38.0,3,6,0.67,Family Small Spenders - Kids eat for free next hotel booking
558362,4,0,1,552.5,50.0,4,8,0.75,Family Small Spenders - Kids eat for free next hotel booking
558388,4,0,1,548.0,39.0,4,6,1.33,Family Small Spenders - Kids eat for free next hotel booking
558394,2,0,0,1335.0,55.0,2,3,1.0,Senior Travellers - 15% off next booking
558395,1,0,1,1224.0,35.0,1,0,0.0,Family Small Spenders - Kids eat for free next hotel booking
558437,1,0,1,1030.0,43.0,1,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
558466,2,0,0,422.0,39.0,2,4,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
558489,3,0,0,252.0,24.0,2,6,0.67,Light Packer - Free drink and snack on next flight booked
558506,2,0,1,471.0,54.0,2,4,0.5,Family Small Spenders - Kids eat for free next hotel booking
558513,3,0,1,2118.0,45.0,3,6,0.33,Family Small Spenders - Kids eat for free next hotel booking
558651,2,0,1,159.0,44.0,1,4,1.0,Family Small Spenders - Kids eat for free next hotel booking
558659,1,0,0,162.0,43.0,1,2,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
558682,3,0,1,456.67,42.0,3,4,0.5,Family Small Spenders - Kids eat for free next hotel booking
558774,2,0,0,153.0,44.0,1,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
558786,3,0,1,429.5,38.0,2,6,0.0,Family Small Spenders - Kids eat for free next hotel booking
558838,5,0,0,1092.75,38.0,4,10,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
558851,0,1,0,0.0,32.0,0,0,0.0,Non-Committer - Free Cancellation on next booking
558852,0,0,1,0.0,58.0,0,0,0.0,First Timer - 10% off next booking
558919,0,0,1,0.0,17.0,0,0,0.0,First Timer - 10% off next booking
558920,4,0,0,658.0,43.0,4,8,0.75,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
558966,3,0,1,328.33,43.0,3,6,0.33,Family Small Spenders - Kids eat for free next hotel booking
558987,3,0,0,858.33,46.0,3,4,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
558988,3,0,0,2140.67,62.0,3,6,0.33,Senior Travellers - 15% off next booking
559068,2,1,0,1100.0,36.0,1,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
559071,3,0,1,1015.0,39.0,1,4,0.5,Family Small Spenders - Kids eat for free next hotel booking
559093,5,0,0,381.8,42.0,5,6,0.33,Hotel Stayer - Free meal with next hotel booking
559094,1,0,1,1652.0,51.0,1,0,0.0,Family Small Spenders - Kids eat for free next hotel booking
